"id","original_url","normalized_url","source_domain","source_list_file","source_list_row","scraped_status","http_error_if_known","error_message_if_known","source_scraped_file","current_knowledge_file","source_file_type","detected_category","source_of_truth_level","trust_label","content_quality","needs_future_rescrape","rescrape_reason","imported_at","last_scraped_at","duplicate_group_id","notes"
"url_000145","https://docs.kicad.org/11.0/hi/introduction.html","https://docs.kicad.org/11.0/hi/introduction.html","docs.kicad.org","urls.txt","urls.txt:4016","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000146","https://docs.kicad.org/11.0/hi/kicad.html","https://docs.kicad.org/11.0/hi/kicad.html","docs.kicad.org","urls.txt","urls.txt:4018","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000147","https://docs.kicad.org/11.0/hi/kicad-cli.html","https://docs.kicad.org/11.0/hi/kicad-cli.html","docs.kicad.org","urls.txt","urls.txt:4017","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000148","https://docs.kicad.org/11.0/hi/pcb-editor.html","https://docs.kicad.org/11.0/hi/pcb-editor.html","docs.kicad.org","urls.txt","urls.txt:4019","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000149","https://docs.kicad.org/11.0/hi/schematic-editor.html","https://docs.kicad.org/11.0/hi/schematic-editor.html","docs.kicad.org","urls.txt","urls.txt:4020","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000150","https://docs.kicad.org/11.0/id/calculator-tools.html","https://docs.kicad.org/11.0/id/calculator-tools.html","docs.kicad.org","urls.txt","urls.txt:4021","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000151","https://docs.kicad.org/11.0/id/drawing-sheet-editor.html","https://docs.kicad.org/11.0/id/drawing-sheet-editor.html","docs.kicad.org","urls.txt","urls.txt:4022","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000152","https://docs.kicad.org/11.0/id/gerber-viewer.html","https://docs.kicad.org/11.0/id/gerber-viewer.html","docs.kicad.org","urls.txt","urls.txt:4023","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000153","https://docs.kicad.org/11.0/id/getting-started-in-kicad.html","https://docs.kicad.org/11.0/id/getting-started-in-kicad.html","docs.kicad.org","urls.txt","urls.txt:4024","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000154","https://docs.kicad.org/11.0/id/introduction.html","https://docs.kicad.org/11.0/id/introduction.html","docs.kicad.org","urls.txt","urls.txt:4025","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000155","https://docs.kicad.org/11.0/id/kicad.html","https://docs.kicad.org/11.0/id/kicad.html","docs.kicad.org","urls.txt","urls.txt:4027","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000156","https://docs.kicad.org/11.0/id/kicad-cli.html","https://docs.kicad.org/11.0/id/kicad-cli.html","docs.kicad.org","urls.txt","urls.txt:4026","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000157","https://docs.kicad.org/11.0/id/pcb-editor.html","https://docs.kicad.org/11.0/id/pcb-editor.html","docs.kicad.org","urls.txt","urls.txt:4028","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000158","https://docs.kicad.org/11.0/id/schematic-editor.html","https://docs.kicad.org/11.0/id/schematic-editor.html","docs.kicad.org","urls.txt","urls.txt:4029","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000159","https://docs.kicad.org/11.0/it/calculator-tools.html","https://docs.kicad.org/11.0/it/calculator-tools.html","docs.kicad.org","urls.txt","urls.txt:4030","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000160","https://docs.kicad.org/11.0/it/drawing-sheet-editor.html","https://docs.kicad.org/11.0/it/drawing-sheet-editor.html","docs.kicad.org","urls.txt","urls.txt:4031","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000161","https://docs.kicad.org/11.0/it/gerber-viewer.html","https://docs.kicad.org/11.0/it/gerber-viewer.html","docs.kicad.org","urls.txt","urls.txt:4032","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000162","https://docs.kicad.org/11.0/it/getting-started-in-kicad.html","https://docs.kicad.org/11.0/it/getting-started-in-kicad.html","docs.kicad.org","urls.txt","urls.txt:4033","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000163","https://docs.kicad.org/11.0/it/introduction.html","https://docs.kicad.org/11.0/it/introduction.html","docs.kicad.org","urls.txt","urls.txt:4034","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000164","https://docs.kicad.org/11.0/it/kicad.html","https://docs.kicad.org/11.0/it/kicad.html","docs.kicad.org","urls.txt","urls.txt:4036","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000165","https://docs.kicad.org/11.0/it/kicad-cli.html","https://docs.kicad.org/11.0/it/kicad-cli.html","docs.kicad.org","urls.txt","urls.txt:4035","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000166","https://docs.kicad.org/11.0/it/pcb-editor.html","https://docs.kicad.org/11.0/it/pcb-editor.html","docs.kicad.org","urls.txt","urls.txt:4037","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000167","https://docs.kicad.org/11.0/it/schematic-editor.html","https://docs.kicad.org/11.0/it/schematic-editor.html","docs.kicad.org","urls.txt","urls.txt:4038","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000168","https://docs.kicad.org/11.0/ko/calculator-tools.html","https://docs.kicad.org/11.0/ko/calculator-tools.html","docs.kicad.org","urls.txt","urls.txt:4039","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000169","https://docs.kicad.org/11.0/ko/drawing-sheet-editor.html","https://docs.kicad.org/11.0/ko/drawing-sheet-editor.html","docs.kicad.org","urls.txt","urls.txt:4040","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000170","https://docs.kicad.org/11.0/ko/gerber-viewer.html","https://docs.kicad.org/11.0/ko/gerber-viewer.html","docs.kicad.org","urls.txt","urls.txt:4041","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000171","https://docs.kicad.org/11.0/ko/getting-started-in-kicad.html","https://docs.kicad.org/11.0/ko/getting-started-in-kicad.html","docs.kicad.org","urls.txt","urls.txt:4042","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000172","https://docs.kicad.org/11.0/ko/introduction.html","https://docs.kicad.org/11.0/ko/introduction.html","docs.kicad.org","urls.txt","urls.txt:4043","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000173","https://docs.kicad.org/11.0/ko/kicad.html","https://docs.kicad.org/11.0/ko/kicad.html","docs.kicad.org","urls.txt","urls.txt:4045","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000174","https://docs.kicad.org/11.0/ko/kicad-cli.html","https://docs.kicad.org/11.0/ko/kicad-cli.html","docs.kicad.org","urls.txt","urls.txt:4044","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000175","https://docs.kicad.org/11.0/ko/pcb-editor.html","https://docs.kicad.org/11.0/ko/pcb-editor.html","docs.kicad.org","urls.txt","urls.txt:4046","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000176","https://docs.kicad.org/11.0/ko/schematic-editor.html","https://docs.kicad.org/11.0/ko/schematic-editor.html","docs.kicad.org","urls.txt","urls.txt:4047","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000177","https://docs.kicad.org/11.0/pl/calculator-tools.html","https://docs.kicad.org/11.0/pl/calculator-tools.html","docs.kicad.org","urls.txt","urls.txt:4048","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000178","https://docs.kicad.org/11.0/pl/drawing-sheet-editor.html","https://docs.kicad.org/11.0/pl/drawing-sheet-editor.html","docs.kicad.org","urls.txt","urls.txt:4049","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000179","https://docs.kicad.org/11.0/pl/gerber-viewer.html","https://docs.kicad.org/11.0/pl/gerber-viewer.html","docs.kicad.org","urls.txt","urls.txt:4050","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000180","https://docs.kicad.org/11.0/pl/getting-started-in-kicad.html","https://docs.kicad.org/11.0/pl/getting-started-in-kicad.html","docs.kicad.org","urls.txt","urls.txt:4051","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000181","https://docs.kicad.org/11.0/pl/introduction.html","https://docs.kicad.org/11.0/pl/introduction.html","docs.kicad.org","urls.txt","urls.txt:4052","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000182","https://docs.kicad.org/11.0/pl/kicad.html","https://docs.kicad.org/11.0/pl/kicad.html","docs.kicad.org","urls.txt","urls.txt:4054","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000183","https://docs.kicad.org/11.0/pl/kicad-cli.html","https://docs.kicad.org/11.0/pl/kicad-cli.html","docs.kicad.org","urls.txt","urls.txt:4053","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000184","https://docs.kicad.org/11.0/pl/pcb-editor.html","https://docs.kicad.org/11.0/pl/pcb-editor.html","docs.kicad.org","urls.txt","urls.txt:4055","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_000185","https://docs.kicad.org/11.0/pl/schematic-editor.html","https://docs.kicad.org/11.0/pl/schematic-editor.html","docs.kicad.org","urls.txt","urls.txt:4056","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","01_kicad_core","3_official_kicad_docs","official_docs","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
