source_file,referenced_path,exists_yes_no,fix_needed
.prompts/codex/00_START_SESSION.md,00_CODEX_START/CURRENT_PROJECT.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/00_START_SESSION.md,00_CODEX_START/SAFETY_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/00_START_SESSION.md,00_CODEX_START/SESSION_START_CHECKLIST.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/00_START_SESSION.md,00_CODEX_START/START_HERE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/00_START_SESSION.md,00_CODEX_START/TOOL_INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/00_START_SESSION.md,00_CODEX_START/WORKFLOW_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/00_START_SESSION.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/00_START_SESSION.md,entries for the current task,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/01_AUDIT_KICAD_INSTALL.md,", stock symbols, stock footprints, 3D models, templates, demos, scripts/plugins, and library tables.
- Run only safe version checks such as",no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/01_AUDIT_KICAD_INSTALL.md,00_CODEX_START/CONTROL_PLANES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/01_AUDIT_KICAD_INSTALL.md,00_CODEX_START/KICAD_SAFE_AUTOMATION_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/01_AUDIT_KICAD_INSTALL.md,00_CODEX_START/START_HERE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/01_AUDIT_KICAD_INSTALL.md,03_TOOLS/kicad_app_intelligence/KICAD_DO_NOT_TOUCH_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/01_AUDIT_KICAD_INSTALL.md,C:\Program,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/01_AUDIT_KICAD_INSTALL.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/02_CREATE_NEW_PROJECT_WORKSPACE.md,00_CODEX_START/CURRENT_PROJECT.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/02_CREATE_NEW_PROJECT_WORKSPACE.md,00_CODEX_START/KICAD_SAFE_AUTOMATION_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/02_CREATE_NEW_PROJECT_WORKSPACE.md,00_CODEX_START/PROJECT_INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/02_CREATE_NEW_PROJECT_WORKSPACE.md,00_CODEX_START/START_HERE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/02_CREATE_NEW_PROJECT_WORKSPACE.md,02_HISTORY/sessions`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/02_CREATE_NEW_PROJECT_WORKSPACE.md,03_TOOLS/kicad_app_intelligence/KICAD_AGENT_TASK_MAP.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/02_CREATE_NEW_PROJECT_WORKSPACE.md,04_KICAD_PROJECTS/active`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/02_CREATE_NEW_PROJECT_WORKSPACE.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/03_RESEARCH_COMPONENT.md,".
5. Identify KiCad symbol and footprint candidates as candidates only.
6. Record datasheet copyright/redistribution status",no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/03_RESEARCH_COMPONENT.md,02_HISTORY/design_reviews`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/03_RESEARCH_COMPONENT.md,06_DATASHEETS/00_INDEX/RESEARCH_PIPELINE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/03_RESEARCH_COMPONENT.md,08_COMPONENT_DATABASE/00_INDEX/AI_USAGE_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/03_RESEARCH_COMPONENT.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/03_RESEARCH_COMPONENT.md,"or the appropriate datasheet/component folder. Include history log, source links, verification flags, unknowns, and recommended next research",no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/04_ADD_COMPONENT_TO_DATABASE.md,08_COMPONENT_DATABASE/00_INDEX/KICAD_SYMBOL_FOOTPRINT_LINKING_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/04_ADD_COMPONENT_TO_DATABASE.md,08_COMPONENT_DATABASE/00_INDEX/PART_SCHEMA.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/04_ADD_COMPONENT_TO_DATABASE.md,08_COMPONENT_DATABASE/00_INDEX/VERIFICATION_LEVELS.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/04_ADD_COMPONENT_TO_DATABASE.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/04_ADD_COMPONENT_TO_DATABASE.md,"records without evidence.
- Do not mark footprints verified without exact package drawing comparison.
- Do not edit KiCad project files",no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/05_PLAN_SCHEMATIC.md,", libraries, or PCB files.
- Do not choose final footprints without package drawing verification.
- Do not invent datasheet facts",no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/05_PLAN_SCHEMATIC.md,- Feature/block,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/05_PLAN_SCHEMATIC.md,00_CODEX_START/CURRENT_PROJECT.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/05_PLAN_SCHEMATIC.md,00_CODEX_START/KICAD_AGENT_OPERATING_MANUAL.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/05_PLAN_SCHEMATIC.md,02_HISTORY/design_reviews`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/05_PLAN_SCHEMATIC.md,03_TOOLS/kicad_app_intelligence/KICAD_AGENT_TASK_MAP.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/05_PLAN_SCHEMATIC.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/06_REVIEW_SCHEMATIC.md,00_CODEX_START/CURRENT_PROJECT.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/06_REVIEW_SCHEMATIC.md,00_CODEX_START/KICAD_SAFE_AUTOMATION_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/06_REVIEW_SCHEMATIC.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/06_REVIEW_SCHEMATIC.md,[POWER/MCU/USB/CAN/CONNECTORS/ALL],no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/07_REVIEW_PCB.md,", footprints, libraries, or outputs.
- Do not assert a footprint is correct without exact package drawing verification.
- Do not use GUI control unless explicitly approved",no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/07_REVIEW_PCB.md,00_CODEX_START/CURRENT_PROJECT.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/07_REVIEW_PCB.md,00_CODEX_START/KICAD_SAFE_AUTOMATION_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/07_REVIEW_PCB.md,03_TOOLS/kicad_library_intelligence/HIGH_RISK_FOOTPRINTS.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/07_REVIEW_PCB.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/07_REVIEW_PCB.md,[DRC/FOOTPRINTS/CONNECTORS/RF/POWER/ALL],no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/08_RUN_ERC_DRC.md,00_CODEX_START/CURRENT_PROJECT.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/08_RUN_ERC_DRC.md,00_CODEX_START/KICAD_SAFE_AUTOMATION_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/08_RUN_ERC_DRC.md,02_HISTORY/erc_drc_reports`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/08_RUN_ERC_DRC.md,03_TOOLS/scripts/project_validation/README.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/08_RUN_ERC_DRC.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/08_RUN_ERC_DRC.md,[ERC/DRC/BOTH/PROJECT_VALIDATION],no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/08_RUN_ERC_DRC.md,run_drc.ps1,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/08_RUN_ERC_DRC.md,run_erc.ps1,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/09_EXPORT_NOT_FINAL_PACKAGE.md,00_CODEX_START/CURRENT_PROJECT.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/09_EXPORT_NOT_FINAL_PACKAGE.md,00_CODEX_START/KICAD_SAFE_AUTOMATION_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/09_EXPORT_NOT_FINAL_PACKAGE.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/09_EXPORT_NOT_FINAL_PACKAGE.md,[GERBERS/DRILLS/BOM/PNP/STEP/ALL],no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/10_REVIEW_FAB_PACKAGE.md,00_CODEX_START/CURRENT_PROJECT.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/10_REVIEW_FAB_PACKAGE.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/11_DEBUG_KICAD_ISSUE.md,00_CODEX_START/CONTROL_PLANES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/11_DEBUG_KICAD_ISSUE.md,00_CODEX_START/KICAD_SAFE_AUTOMATION_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/11_DEBUG_KICAD_ISSUE.md,03_TOOLS/kicad_app_intelligence/KICAD_CLI_COMMANDS_REFERENCE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/11_DEBUG_KICAD_ISSUE.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/codex/11_DEBUG_KICAD_ISSUE.md,"over GUI automation.
4. If a fix would edit files, stop and state backup/rollback/verification plan.
5. Write history log",no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/12_UPDATE_REPO_MEMORY_HISTORY.md,00_CODEX_START/HISTORY_INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/12_UPDATE_REPO_MEMORY_HISTORY.md,00_CODEX_START/MEMORY_INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/codex/12_UPDATE_REPO_MEMORY_HISTORY.md,C:\Users\LJ\GitHub\KICAD_ENGINE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
.prompts/kicad_pipeline/01_schematic_annotation_and_completeness.md,00_CODEX_START/KICAD_PIPELINE_STARTUP_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/01_schematic_annotation_and_completeness.md,03_TOOLS/scripts/kicad_schematic_checks/check_bom_lock_alignment.py`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/01_schematic_annotation_and_completeness.md,03_TOOLS/scripts/kicad_schematic_checks/check_needs_review_markers.py`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/01_schematic_annotation_and_completeness.md,03_TOOLS/scripts/kicad_schematic_checks/check_schematic_annotation.py`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/01_schematic_annotation_and_completeness.md,03_TOOLS/scripts/kicad_schematic_checks/check_schematic_completeness.py`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/01_schematic_annotation_and_completeness.md,09_ACCURACY_ENGINE/verification_rules/SCHEMATIC_ANNOTATION_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/01_schematic_annotation_and_completeness.md,09_ACCURACY_ENGINE/verification_rules/SCHEMATIC_COMPLETENESS_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/01_schematic_annotation_and_completeness.md,09_ACCURACY_ENGINE/workflows/FULL_KICAD_PROJECT_PIPELINE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/02_schematic_visual_closeup_audit.md,03_TOOLS/kicad/VISUAL_BLOCK_CONFIG_STANDARD.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/02_schematic_visual_closeup_audit.md,03_TOOLS/kicad/VISUAL_VERIFICATION_WORKFLOW.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/02_schematic_visual_closeup_audit.md,03_TOOLS/kicad/run_schematic_visual_check.ps1`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/02_schematic_visual_closeup_audit.md,09_ACCURACY_ENGINE/verification_rules/CLOSE_UP_VISUAL_REVIEW_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/02_schematic_visual_closeup_audit.md,09_ACCURACY_ENGINE/workflows/FULL_KICAD_PROJECT_PIPELINE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/02_schematic_visual_closeup_audit.md,_verification/schematic_visual/visual_blocks.json,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/03_schematic_visual_repair.md,03_TOOLS/kicad/VISUAL_VERIFICATION_WORKFLOW.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/03_schematic_visual_repair.md,09_ACCURACY_ENGINE/workflows/FULL_KICAD_PROJECT_PIPELINE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/03_schematic_visual_repair.md,99_BACKUPS/pre_codex_edits/`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/03_schematic_visual_repair.md,_verification/schematic_visual/CLOSE_UP_REVIEW.json,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/03_schematic_visual_repair.md,reports/CLOSE_UP_REVIEW.md,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/04_schematic_electrical_audit.md,".
2. Run ERC if possible.
3. Audit power rails, regulators, decoupling, reset/boot, connectors, USB, ESD, polarity-sensitive parts, and high-risk nets.
4. Do not guess values, pinouts, footprints, or policies.
5. Mark unresolved items",no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/04_schematic_electrical_audit.md,09_ACCURACY_ENGINE/schematic_rules/CONNECTOR_PIN_NUMBERING_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/04_schematic_electrical_audit.md,09_ACCURACY_ENGINE/schematic_rules/POWER_NET_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/04_schematic_electrical_audit.md,09_ACCURACY_ENGINE/schematic_rules/SCHEMATIC_CREATION_STANDARD.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/04_schematic_electrical_audit.md,09_ACCURACY_ENGINE/schematic_rules/USB_C_SCHEMATIC_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/04_schematic_electrical_audit.md,09_ACCURACY_ENGINE/workflows/FULL_KICAD_PROJECT_PIPELINE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/04_schematic_electrical_audit.md,SCHEMATIC_ELECTRICAL_AUDIT.md,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/05_footprint_package_audit.md,09_ACCURACY_ENGINE/verification_rules/FOOTPRINT_DATASHEET_MATCH_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/05_footprint_package_audit.md,09_ACCURACY_ENGINE/workflows/FULL_KICAD_PROJECT_PIPELINE.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/05_footprint_package_audit.md,11_LIBRARY_FACTORY/footprints/FOOTPRINT_QA_CHECKLIST.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/05_footprint_package_audit.md,11_LIBRARY_FACTORY/mapping/DATASHEET_PACKAGE_TO_FOOTPRINT_STANDARD.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/05_footprint_package_audit.md,reports/FOOTPRINT_PACKAGE_AUDIT.md,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/06_schematic_to_pcb_gate.md,09_ACCURACY_ENGINE/checklists/SCHEMATIC_READY_FOR_PCB_CHECKLIST.md`,no,"Create referenced file, fix path, or remove stale reference."
.prompts/kicad_pipeline/06_schematic_to_pcb_gate.md,09_ACCURACY_ENGINE/verification_rules/NEEDS_REVIEW_BLOCKER_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
